9.657086842896278e-06,8.120000000000001
2.5235811993253148e-05,8.11
4.082791898676532e-05,8.1
5.6441674297538694e-05,8.09
7.208535587445886e-05,8.08
8.776725752884378e-05,8.07
0.00010349569333050172,8.06
0.00011927900201451027,8.05
0.0001351255514010666,8.040000000000001
0.0001510437428307316,8.03
0.0001670420156174238,8.02
0.00018312885152152784,8.01
0.00019931277924547603,8.0
0.00021560237895418461,7.99
0.00023200628682274412,7.98
0.0002485331996137631,7.97
0.0002651918792867988,7.96
0.00028199115764230794,7.95
0.000298939941002576,7.94
0.0003160472149321029,7.930000000000001
0.00033332204899995594,7.92
0.0003507736015865883,7.91
0.00036841112473769144,7.9
0.000386243969067628,7.890000000000001
0.00040428158871506627,7.88
0.0004225335463534111,7.87
0.00044100951825870767,7.86
0.0004597192994376785,7.8500000000000005
0.00047867280881863216,7.84
0.0004978800945079631,7.83
0.0005173513391150471,7.82
0.0005370968651483376,7.8100000000000005
0.0005571271404855142,7.8
0.0005774527839205991,7.79
0.0005980845707909469,7.78
0.0006190334386871054,7.7700000000000005
0.000640310493248554,7.76
0.0006619270140484046,7.75
0.0006838944605701526,7.74
0.000706224478279657,7.73
0.0007289289047955477,7.72
0.0007520197761613443,7.71
0.0007755093332225724,7.7
0.0007994100281122747,7.69
0.0008237345308483248,7.68
0.0008484957360460588,7.67
0.0008737067697497413,7.66
0.0008993809963864974,7.65
0.0009255320258463713,7.640000000000001
0.0009521737206922796,7.63
0.0009793202035036283,7.62
0.001006985864357513,7.61
0.0010351853684514177,7.6000000000000005
0.001063933663871485,7.59
0.0010932459895104077,7.58
0.001123137883139166,7.57
0.0011536251896368506,7.5600000000000005
0.0011847240693829155,7.55
0.0012164510068163213,7.54
0.0012488228191660422,7.53
0.0012818566653575792,7.5200000000000005
0.001315570055100159,7.51
0.0013499808581594432,7.5
0.001385107313820603,7.49
0.0014209680405467791,7.48
0.0014575820458380018,7.47
0.001494968736295808,7.46
0.0015331479278988115,7.45
0.0015721398564946878,7.44
0.0016119651885140702,7.43
0.001652645031912055,7.42
0.001694200947343022,7.41
0.0017366549595747081,7.4
0.0017800295691475052,7.390000000000001
0.0018243477642851914,7.38
0.0018696330330632875,7.37
0.001915909375841509,7.36
0.0019632013179668234,7.3500000000000005
0.0020115339227538454,7.34
0.0020609328047493437,7.33
0.0021114241432878887,7.32
0.002163034696345758,7.3100000000000005
0.0022157918147003627,7.3
0.002269723456402717,7.29
0.0023248582015704664,7.28
0.002381225267509329,7.2700000000000005
0.0024388545241708377,7.26
0.002497776509954593,7.25
0.002558022447863226,7.24
0.0026196242620186486,7.23
0.0026826145945481814,7.22
0.0027470268228495446,7.21
0.002812895077243644,7.2
0.002880254259024509,7.19
0.0029491400589157966,7.18
0.0030195889759436338,7.17
0.0030916383367355655,7.16
0.003165326315255852,7.15
0.003240691952987351,7.140000000000001
0.0033177751795707023,7.13
0.003396616833911463,7.12
0.0034772586857663846,7.11
0.003559743457820021,7.1000000000000005
0.003644114848263382,7.09
0.0037304175538862535,7.08
0.003818697293695414,7.07
0.003909000833071039,7.0600000000000005
0.004001376008473894,7.05
0.004095871752716356,7.04
0.004192538120810269,7.03
0.00429142631640533,7.0200000000000005
0.0043925887188316255,7.01
0.004496078910760647,7.0
0.004601951706498984,6.99
0.00471026318092963,6.98
0.004821070699115848,6.97
0.0049344329465832,6.96
0.005050409960295304,6.95
0.005169063160339606,6.94
0.005290455382339537,6.93
0.005414650910610076,6.92
0.005541715512073769,6.91
0.005671716470954965,6.9
0.005804722624270195,6.890000000000001
0.005940804398133278,6.88
0.006080033844893776,6.87
